place_id,place_name,review Length (raw),cleaned review Length,Lexical Diversity
ChIJF7mHg6Qvw4ARaD9sfIsPd3A,Baldy View Animal Hospital,106,53,0.8301886792452831
ChIJX7K3U0ds6oARcJjaTRZA-9U,Clinica Sierra Vista - East Niles Community Health Center,27,13,0.9230769230769231
ChIJX7K3U0ds6oARcJjaTRZA-9U,Clinica Sierra Vista - East Niles Community Health Center,92,46,0.9130434782608695
ChIJX7K3U0ds6oARcJjaTRZA-9U,Clinica Sierra Vista - East Niles Community Health Center,58,26,0.8461538461538461
ChIJX7K3U0ds6oARcJjaTRZA-9U,Clinica Sierra Vista - East Niles Community Health Center,69,26,0.7692307692307693
ChIJX7K3U0ds6oARcJjaTRZA-9U,Clinica Sierra Vista - East Niles Community Health Center,243,100,0.72
ChIJK4y1mNYO6YAR-vqqXWzgUrc,Santa Barbara County Public Health: Carpinteria Health Care Center,30,12,1.0
ChIJK4y1mNYO6YAR-vqqXWzgUrc,Santa Barbara County Public Health: Carpinteria Health Care Center,7,4,1.0
ChIJK4y1mNYO6YAR-vqqXWzgUrc,Santa Barbara County Public Health: Carpinteria Health Care Center,57,21,0.9047619047619048
ChIJK4y1mNYO6YAR-vqqXWzgUrc,Santa Barbara County Public Health: Carpinteria Health Care Center,29,11,0.8181818181818182
ChIJK4y1mNYO6YAR-vqqXWzgUrc,Santa Barbara County Public Health: Carpinteria Health Care Center,35,13,0.8461538461538461
ChIJydet2zAV6YARfcIE1wYT1Qo,Sansum Clinic Family Medicine,136,57,0.7368421052631579
ChIJt_0_Ia__j4ARfVTGF_xrqr0,Orthopedic Express Urgent Care,158,63,0.8095238095238095
ChIJt_0_Ia__j4ARfVTGF_xrqr0,Orthopedic Express Urgent Care,85,38,0.8157894736842105
ChIJt_0_Ia__j4ARfVTGF_xrqr0,Orthopedic Express Urgent Care,55,27,0.9629629629629629
ChIJt_0_Ia__j4ARfVTGF_xrqr0,Orthopedic Express Urgent Care,187,78,0.8589743589743589
ChIJt_0_Ia__j4ARfVTGF_xrqr0,Orthopedic Express Urgent Care,61,27,0.8518518518518519
ChIJaR-Dx6b37IAR9hxcTRGJYGw,Cottage Urgent Care - San Luis Obispo - Marigold Center,54,28,0.9642857142857143
ChIJaR-Dx6b37IAR9hxcTRGJYGw,Cottage Urgent Care - San Luis Obispo - Marigold Center,179,68,0.7352941176470589
ChIJaR-Dx6b37IAR9hxcTRGJYGw,Cottage Urgent Care - San Luis Obispo - Marigold Center,61,19,0.9473684210526315
ChIJaR-Dx6b37IAR9hxcTRGJYGw,Cottage Urgent Care - San Luis Obispo - Marigold Center,66,24,0.9166666666666666
ChIJaR-Dx6b37IAR9hxcTRGJYGw,Cottage Urgent Care - San Luis Obispo - Marigold Center,59,23,0.9130434782608695
ChIJfQCiF3pz3IARCTW2IllmEPI,Scripps Coastal Medical Center Carlsbad,61,28,0.8928571428571429
ChIJfQCiF3pz3IARCTW2IllmEPI,Scripps Coastal Medical Center Carlsbad,164,78,0.6794871794871795
ChIJfQCiF3pz3IARCTW2IllmEPI,Scripps Coastal Medical Center Carlsbad,47,20,0.9
ChIJfQCiF3pz3IARCTW2IllmEPI,Scripps Coastal Medical Center Carlsbad,37,19,1.0
ChIJfQCiF3pz3IARCTW2IllmEPI,Scripps Coastal Medical Center Carlsbad,79,36,0.9444444444444444
ChIJdcahAzLv3IAR4KfrCx0Hzy8,BrightCare Animal ER - Emergency Veterinarian,247,108,0.6574074074074074
ChIJdcahAzLv3IAR4KfrCx0Hzy8,BrightCare Animal ER - Emergency Veterinarian,76,30,0.9333333333333333
ChIJdcahAzLv3IAR4KfrCx0Hzy8,BrightCare Animal ER - Emergency Veterinarian,127,60,0.95
ChIJdcahAzLv3IAR4KfrCx0Hzy8,BrightCare Animal ER - Emergency Veterinarian,181,86,0.8372093023255814
ChIJdcahAzLv3IAR4KfrCx0Hzy8,BrightCare Animal ER - Emergency Veterinarian,310,130,0.7846153846153846
ChIJDXxKAV3L3IARU6pff8s3048,Mountainview Urgent Care,21,8,1.0
ChIJDXxKAV3L3IARU6pff8s3048,Mountainview Urgent Care,69,31,0.967741935483871
ChIJDXxKAV3L3IARU6pff8s3048,Mountainview Urgent Care,167,68,0.7647058823529411
ChIJDXxKAV3L3IARU6pff8s3048,Mountainview Urgent Care,41,17,0.9411764705882353
ChIJDXxKAV3L3IARU6pff8s3048,Mountainview Urgent Care,67,30,0.9333333333333333
ChIJMTVfkDZv24ARG_vJhOgGXf8,Tri-State Community Healthcare Center,60,30,0.9333333333333333
ChIJMTVfkDZv24ARG_vJhOgGXf8,Tri-State Community Healthcare Center,203,76,0.6973684210526315
ChIJMTVfkDZv24ARG_vJhOgGXf8,Tri-State Community Healthcare Center,66,27,0.8518518518518519
ChIJMTVfkDZv24ARG_vJhOgGXf8,Tri-State Community Healthcare Center,49,20,0.9
ChIJMTVfkDZv24ARG_vJhOgGXf8,Tri-State Community Healthcare Center,97,38,0.7368421052631579
ChIJY1R0lxKq3IAR0wFj8ntJERY,Redlands Urgent Care,55,23,0.9565217391304348
ChIJY1R0lxKq3IAR0wFj8ntJERY,Redlands Urgent Care,70,35,0.7714285714285715
ChIJY1R0lxKq3IAR0wFj8ntJERY,Redlands Urgent Care,49,25,0.96
ChIJY1R0lxKq3IAR0wFj8ntJERY,Redlands Urgent Care,54,24,0.875
ChIJY1R0lxKq3IAR0wFj8ntJERY,Redlands Urgent Care,104,59,0.847457627118644
ChIJubgZqZNglIARkVwB3fH9IJU,Clinica Sierra Vista - West Fresno Community Health Center,212,80,0.6625
ChIJubgZqZNglIARkVwB3fH9IJU,Clinica Sierra Vista - West Fresno Community Health Center,289,122,0.860655737704918
ChIJubgZqZNglIARkVwB3fH9IJU,Clinica Sierra Vista - West Fresno Community Health Center,115,43,0.8604651162790697
ChIJubgZqZNglIARkVwB3fH9IJU,Clinica Sierra Vista - West Fresno Community Health Center,123,50,0.62
ChIJubgZqZNglIARkVwB3fH9IJU,Clinica Sierra Vista - West Fresno Community Health Center,58,20,0.95
ChIJVVW5fxS46oARuIdu87D444s,Complete Care Community Health Center Inc--Porterville,17,11,1.0
ChIJVVW5fxS46oARuIdu87D444s,Complete Care Community Health Center Inc--Porterville,5,3,1.0
ChIJVVW5fxS46oARuIdu87D444s,Complete Care Community Health Center Inc--Porterville,3,1,1.0
ChIJB7c7Socxw4ARKhTO3YpwzFw,Pros Medical Clinic,38,15,0.8666666666666667
ChIJB7c7Socxw4ARKhTO3YpwzFw,Pros Medical Clinic,46,14,0.8571428571428571
ChIJB7c7Socxw4ARKhTO3YpwzFw,Pros Medical Clinic,37,14,0.9285714285714286
ChIJB7c7Socxw4ARKhTO3YpwzFw,Pros Medical Clinic,60,22,0.9545454545454546
ChIJB7c7Socxw4ARKhTO3YpwzFw,Pros Medical Clinic,15,5,0.8
ChIJoYoxoh4zw4ARHT8lx78vSwc,Chino Valley Medical Center: Emergency Room,247,87,0.6781609195402298
ChIJoYoxoh4zw4ARHT8lx78vSwc,Chino Valley Medical Center: Emergency Room,87,35,0.9428571428571428
ChIJoYoxoh4zw4ARHT8lx78vSwc,Chino Valley Medical Center: Emergency Room,111,43,0.8604651162790697
ChIJoYoxoh4zw4ARHT8lx78vSwc,Chino Valley Medical Center: Emergency Room,165,70,0.7571428571428571
ChIJoYoxoh4zw4ARHT8lx78vSwc,Chino Valley Medical Center: Emergency Room,125,55,0.7818181818181819
ChIJayw0Jpgz3YARP_B5z4IkvRE,Walk-In Medical Care,74,29,0.896551724137931
ChIJayw0Jpgz3YARP_B5z4IkvRE,Walk-In Medical Care,99,49,0.7959183673469388
ChIJayw0Jpgz3YARP_B5z4IkvRE,Walk-In Medical Care,84,39,0.8205128205128205
ChIJayw0Jpgz3YARP_B5z4IkvRE,Walk-In Medical Care,15,7,1.0
ChIJayw0Jpgz3YARP_B5z4IkvRE,Walk-In Medical Care,15,8,1.0
ChIJtYyvVjGBhYARAngoXIYNgMw,"CPMC Emergency, Van Ness Campus",51,22,0.9545454545454546
ChIJtYyvVjGBhYARAngoXIYNgMw,"CPMC Emergency, Van Ness Campus",128,59,0.8813559322033898
ChIJtYyvVjGBhYARAngoXIYNgMw,"CPMC Emergency, Van Ness Campus",374,170,0.711764705882353
ChIJtYyvVjGBhYARAngoXIYNgMw,"CPMC Emergency, Van Ness Campus",93,47,0.9361702127659575
ChIJtYyvVjGBhYARAngoXIYNgMw,"CPMC Emergency, Van Ness Campus",241,97,0.7731958762886598
ChIJfR0tiQUZlYAR6yrhNbJetQM,Primary and Specialty Care: Adventist Health,20,8,1.0
ChIJfR0tiQUZlYAR6yrhNbJetQM,Primary and Specialty Care: Adventist Health,16,6,0.8333333333333334
ChIJfR0tiQUZlYAR6yrhNbJetQM,Primary and Specialty Care: Adventist Health,110,41,0.7317073170731707
ChIJfR0tiQUZlYAR6yrhNbJetQM,Primary and Specialty Care: Adventist Health,112,46,0.8478260869565217
ChIJfR0tiQUZlYAR6yrhNbJetQM,Primary and Specialty Care: Adventist Health,36,9,1.0
ChIJrXbnHXHQmoAROI4M0fv2z-I,Dhhs Primary Health Services,37,15,0.9333333333333333
ChIJrXbnHXHQmoAROI4M0fv2z-I,Dhhs Primary Health Services,20,10,0.8
ChIJrXbnHXHQmoAROI4M0fv2z-I,Dhhs Primary Health Services,12,4,1.0
ChIJn6dIh5hp6oARuvS_RgEkVxU,Memorial Urgent Care,49,23,1.0
ChIJn6dIh5hp6oARuvS_RgEkVxU,Memorial Urgent Care,93,38,0.7631578947368421
ChIJn6dIh5hp6oARuvS_RgEkVxU,Memorial Urgent Care,29,10,0.9
ChIJn6dIh5hp6oARuvS_RgEkVxU,Memorial Urgent Care,130,57,0.7719298245614035
ChIJn6dIh5hp6oARuvS_RgEkVxU,Memorial Urgent Care,335,126,0.6507936507936508
ChIJ6csZtM0z3YARH_-fjR0LqLg,MemorialCare Urgent Care - Cypress,59,24,0.9583333333333334
ChIJ6csZtM0z3YARH_-fjR0LqLg,MemorialCare Urgent Care - Cypress,39,19,1.0
ChIJ6csZtM0z3YARH_-fjR0LqLg,MemorialCare Urgent Care - Cypress,30,13,1.0
ChIJ6csZtM0z3YARH_-fjR0LqLg,MemorialCare Urgent Care - Cypress,83,36,0.9444444444444444
ChIJ6csZtM0z3YARH_-fjR0LqLg,MemorialCare Urgent Care - Cypress,61,23,0.9130434782608695
ChIJZ1lfrdhnw4AREPrz0t3S79U,Choice Urgent Care,83,38,0.7631578947368421
ChIJZ1lfrdhnw4AREPrz0t3S79U,Choice Urgent Care,63,32,0.75
ChIJZ1lfrdhnw4AREPrz0t3S79U,Choice Urgent Care,103,50,0.72
ChIJZ1lfrdhnw4AREPrz0t3S79U,Choice Urgent Care,55,19,0.8947368421052632
ChIJZ1lfrdhnw4AREPrz0t3S79U,Choice Urgent Care,47,19,1.0
ChIJxe3FASIy6IAR9q-VoiPIulU,Exer Urgent Care - Moorpark,73,25,0.92
ChIJxe3FASIy6IAR9q-VoiPIulU,Exer Urgent Care - Moorpark,158,69,0.8405797101449275
ChIJxe3FASIy6IAR9q-VoiPIulU,Exer Urgent Care - Moorpark,72,36,0.8611111111111112
ChIJxe3FASIy6IAR9q-VoiPIulU,Exer Urgent Care - Moorpark,46,13,1.0
ChIJxe3FASIy6IAR9q-VoiPIulU,Exer Urgent Care - Moorpark,113,57,0.8421052631578947
ChIJK8rePQVblIARyg6ibCP6yLg,Clovis Community Medical Center Emergency Room,88,36,0.9722222222222222
ChIJK8rePQVblIARyg6ibCP6yLg,Clovis Community Medical Center Emergency Room,216,101,0.8811881188118812
ChIJK8rePQVblIARyg6ibCP6yLg,Clovis Community Medical Center Emergency Room,95,45,0.6888888888888889
ChIJK8rePQVblIARyg6ibCP6yLg,Clovis Community Medical Center Emergency Room,66,30,0.9
ChIJK8rePQVblIARyg6ibCP6yLg,Clovis Community Medical Center Emergency Room,57,27,0.9259259259259259
ChIJv0P7MSSw5goRaFtpzTDwXGI,Arlington Family Clinic,79,38,0.9473684210526315
ChIJv0P7MSSw5goRaFtpzTDwXGI,Arlington Family Clinic,75,31,0.9032258064516129
ChIJv0P7MSSw5goRaFtpzTDwXGI,Arlington Family Clinic,46,21,0.9523809523809523
ChIJv0P7MSSw5goRaFtpzTDwXGI,Arlington Family Clinic,13,8,0.875
ChIJv0P7MSSw5goRaFtpzTDwXGI,Arlington Family Clinic,19,10,1.0
ChIJg8M0xJUllYARPp35SGgKuwQ,Visalia Health Care Center,128,47,0.8085106382978723
ChIJg8M0xJUllYARPp35SGgKuwQ,Visalia Health Care Center,114,47,0.9361702127659575
ChIJg8M0xJUllYARPp35SGgKuwQ,Visalia Health Care Center,240,108,0.7685185185185185
ChIJg8M0xJUllYARPp35SGgKuwQ,Visalia Health Care Center,23,9,0.7777777777777778
ChIJg8M0xJUllYARPp35SGgKuwQ,Visalia Health Care Center,70,34,0.9705882352941176
ChIJC0J1T402w4ARAU6WwgC29Vo,Inland Region Medical Group,39,14,0.9285714285714286
ChIJC0J1T402w4ARAU6WwgC29Vo,Inland Region Medical Group,130,67,0.9104477611940298
ChIJC0J1T402w4ARAU6WwgC29Vo,Inland Region Medical Group,63,33,0.8787878787878788
ChIJC0J1T402w4ARAU6WwgC29Vo,Inland Region Medical Group,23,8,0.875
ChIJ-7a5fnG2woARa6ucmyKODVk,Inglewood Family Medical Clinic,59,27,1.0
ChIJ-7a5fnG2woARa6ucmyKODVk,Inglewood Family Medical Clinic,31,17,0.9411764705882353
ChIJ-7a5fnG2woARa6ucmyKODVk,Inglewood Family Medical Clinic,40,18,0.9444444444444444
ChIJ-7a5fnG2woARa6ucmyKODVk,Inglewood Family Medical Clinic,43,20,0.8
ChIJ-7a5fnG2woARa6ucmyKODVk,Inglewood Family Medical Clinic,22,11,1.0
ChIJDWneTTWawoARJyjoByWGs8E,Emergency Room at Dignity Health - Northridge Hospital Medical Center,164,65,0.8
ChIJDWneTTWawoARJyjoByWGs8E,Emergency Room at Dignity Health - Northridge Hospital Medical Center,50,29,0.9655172413793104
ChIJDWneTTWawoARJyjoByWGs8E,Emergency Room at Dignity Health - Northridge Hospital Medical Center,97,40,0.9
ChIJDWneTTWawoARJyjoByWGs8E,Emergency Room at Dignity Health - Northridge Hospital Medical Center,43,16,1.0
ChIJDWneTTWawoARJyjoByWGs8E,Emergency Room at Dignity Health - Northridge Hospital Medical Center,90,36,0.8611111111111112
ChIJQ9i-kzA1joARDhNrytvQy3A,Good Samaritan Hospital Emergency Room,106,48,0.7916666666666666
ChIJQ9i-kzA1joARDhNrytvQy3A,Good Samaritan Hospital Emergency Room,479,261,0.6973180076628352
ChIJQ9i-kzA1joARDhNrytvQy3A,Good Samaritan Hospital Emergency Room,90,36,1.0
ChIJQ9i-kzA1joARDhNrytvQy3A,Good Samaritan Hospital Emergency Room,55,24,0.8333333333333334
ChIJQ9i-kzA1joARDhNrytvQy3A,Good Samaritan Hospital Emergency Room,79,31,1.0
ChIJY3TiocLbwoAR86KA7Ku4rcw,AP Urgent Care - Arcadia,43,17,0.8823529411764706
ChIJY3TiocLbwoAR86KA7Ku4rcw,AP Urgent Care - Arcadia,373,154,0.7077922077922078
ChIJY3TiocLbwoAR86KA7Ku4rcw,AP Urgent Care - Arcadia,169,72,0.9027777777777778
ChIJY3TiocLbwoAR86KA7Ku4rcw,AP Urgent Care - Arcadia,41,15,0.9333333333333333
ChIJY3TiocLbwoAR86KA7Ku4rcw,AP Urgent Care - Arcadia,124,59,0.7288135593220338
ChIJocqGkiGcwoAR4Gc4OvvxyvQ,"UCLA Health Woodland Hills Family Medicine, Internal Medicine & Pediatrics",36,15,1.0
ChIJocqGkiGcwoAR4Gc4OvvxyvQ,"UCLA Health Woodland Hills Family Medicine, Internal Medicine & Pediatrics",197,90,0.8666666666666667
ChIJocqGkiGcwoAR4Gc4OvvxyvQ,"UCLA Health Woodland Hills Family Medicine, Internal Medicine & Pediatrics",88,36,0.8055555555555556
ChIJocqGkiGcwoAR4Gc4OvvxyvQ,"UCLA Health Woodland Hills Family Medicine, Internal Medicine & Pediatrics",32,18,1.0
ChIJocqGkiGcwoAR4Gc4OvvxyvQ,"UCLA Health Woodland Hills Family Medicine, Internal Medicine & Pediatrics",41,16,0.875
ChIJGegFZ5FdlIARAF1PRXtb0Vo,Garland Community Health Center,796,301,0.5415282392026578
ChIJGegFZ5FdlIARAF1PRXtb0Vo,Garland Community Health Center,119,55,0.8909090909090909
ChIJGegFZ5FdlIARAF1PRXtb0Vo,Garland Community Health Center,85,28,0.9285714285714286
ChIJGegFZ5FdlIARAF1PRXtb0Vo,Garland Community Health Center,387,156,0.7371794871794872
ChIJGegFZ5FdlIARAF1PRXtb0Vo,Garland Community Health Center,92,28,0.9285714285714286
ChIJy-Ox_QqHwoARr79gOGG7fNQ,Concentra Urgent Care,188,84,0.7857142857142857
ChIJy-Ox_QqHwoARr79gOGG7fNQ,Concentra Urgent Care,76,29,0.8620689655172413
ChIJy-Ox_QqHwoARr79gOGG7fNQ,Concentra Urgent Care,72,32,0.8125
ChIJy-Ox_QqHwoARr79gOGG7fNQ,Concentra Urgent Care,47,21,0.9047619047619048
ChIJy-Ox_QqHwoARr79gOGG7fNQ,Concentra Urgent Care,75,36,0.9722222222222222
ChIJvaKNmlh9hYARmMyvf9D1B1k,Sutter Walk-In Care - Oakland,208,89,0.9213483146067416
ChIJvaKNmlh9hYARmMyvf9D1B1k,Sutter Walk-In Care - Oakland,126,59,0.7627118644067796
ChIJvaKNmlh9hYARmMyvf9D1B1k,Sutter Walk-In Care - Oakland,73,32,0.90625
ChIJvaKNmlh9hYARmMyvf9D1B1k,Sutter Walk-In Care - Oakland,109,39,0.8205128205128205
ChIJvaKNmlh9hYARmMyvf9D1B1k,Sutter Walk-In Care - Oakland,212,82,0.8170731707317073
ChIJCbFaxCS7j4ARiqukoGeMvsA,Sutter Health Palo Alto Center Pediatric Urgent Care,62,27,0.9259259259259259
ChIJCbFaxCS7j4ARiqukoGeMvsA,Sutter Health Palo Alto Center Pediatric Urgent Care,59,24,0.8333333333333334
ChIJCbFaxCS7j4ARiqukoGeMvsA,Sutter Health Palo Alto Center Pediatric Urgent Care,107,49,0.8367346938775511
ChIJCbFaxCS7j4ARiqukoGeMvsA,Sutter Health Palo Alto Center Pediatric Urgent Care,18,9,1.0
ChIJCbFaxCS7j4ARiqukoGeMvsA,Sutter Health Palo Alto Center Pediatric Urgent Care,292,116,0.7844827586206896
ChIJQw-kL_JX2YAR6vjkGa5yNNU,Perlman Clinic La Mesa,420,193,0.5958549222797928
ChIJQw-kL_JX2YAR6vjkGa5yNNU,Perlman Clinic La Mesa,170,83,0.7831325301204819
ChIJQw-kL_JX2YAR6vjkGa5yNNU,Perlman Clinic La Mesa,59,31,0.967741935483871
ChIJQw-kL_JX2YAR6vjkGa5yNNU,Perlman Clinic La Mesa,47,19,0.8947368421052632
ChIJQw-kL_JX2YAR6vjkGa5yNNU,Perlman Clinic La Mesa,91,37,0.7837837837837838
ChIJF-uKVdAem4AR_zLpUnCgVSo,VCA Loomis Basin Veterinary Clinic,194,91,0.9230769230769231
ChIJF-uKVdAem4AR_zLpUnCgVSo,VCA Loomis Basin Veterinary Clinic,162,73,0.8356164383561644
ChIJF-uKVdAem4AR_zLpUnCgVSo,VCA Loomis Basin Veterinary Clinic,92,39,0.8717948717948718
ChIJF-uKVdAem4AR_zLpUnCgVSo,VCA Loomis Basin Veterinary Clinic,107,45,0.8888888888888888
ChIJF-uKVdAem4AR_zLpUnCgVSo,VCA Loomis Basin Veterinary Clinic,189,97,0.7835051546391752
ChIJIQCMck9HjoARktOA21gYJUY,Kaiser Permanente Scotts Valley Medical Offices,29,13,0.9230769230769231
ChIJIQCMck9HjoARktOA21gYJUY,Kaiser Permanente Scotts Valley Medical Offices,45,23,0.9565217391304348
ChIJIQCMck9HjoARktOA21gYJUY,Kaiser Permanente Scotts Valley Medical Offices,115,50,0.86
ChIJIQCMck9HjoARktOA21gYJUY,Kaiser Permanente Scotts Valley Medical Offices,116,52,0.8461538461538461
ChIJIQCMck9HjoARktOA21gYJUY,Kaiser Permanente Scotts Valley Medical Offices,37,17,0.8823529411764706
ChIJX-eoOZnemoARiBYId3CA0lA,Carbon Health Urgent Care Carmichael,58,22,0.9545454545454546
ChIJX-eoOZnemoARiBYId3CA0lA,Carbon Health Urgent Care Carmichael,134,53,0.8679245283018868
ChIJX-eoOZnemoARiBYId3CA0lA,Carbon Health Urgent Care Carmichael,95,47,0.9574468085106383
ChIJX-eoOZnemoARiBYId3CA0lA,Carbon Health Urgent Care Carmichael,66,27,1.0
ChIJX-eoOZnemoARiBYId3CA0lA,Carbon Health Urgent Care Carmichael,58,20,0.95
ChIJYWAy5J-n3IARVAN7pFm345M,Riverside University Health System Medical Center Emergency Room,76,35,0.7714285714285715
ChIJYWAy5J-n3IARVAN7pFm345M,Riverside University Health System Medical Center Emergency Room,155,57,0.7017543859649122
ChIJYWAy5J-n3IARVAN7pFm345M,Riverside University Health System Medical Center Emergency Room,267,110,0.7454545454545455
ChIJYWAy5J-n3IARVAN7pFm345M,Riverside University Health System Medical Center Emergency Room,92,37,0.8108108108108109
ChIJYWAy5J-n3IARVAN7pFm345M,Riverside University Health System Medical Center Emergency Room,60,34,0.8529411764705882
ChIJfcMTXk-5woARWYHVFEoKuNA,Cedars-Sinai Urgent Care - Beverly Hills,121,59,0.7288135593220338
ChIJfcMTXk-5woARWYHVFEoKuNA,Cedars-Sinai Urgent Care - Beverly Hills,508,206,0.6262135922330098
ChIJfcMTXk-5woARWYHVFEoKuNA,Cedars-Sinai Urgent Care - Beverly Hills,84,38,0.9473684210526315
ChIJfcMTXk-5woARWYHVFEoKuNA,Cedars-Sinai Urgent Care - Beverly Hills,52,24,0.8333333333333334
ChIJfcMTXk-5woARWYHVFEoKuNA,Cedars-Sinai Urgent Care - Beverly Hills,43,22,0.9090909090909091
ChIJUbQg_B5L3YARrJa7mtckI3A,Venice Family Clinic - South Bay Family Health Care,112,45,0.8444444444444444
ChIJUbQg_B5L3YARrJa7mtckI3A,Venice Family Clinic - South Bay Family Health Care,76,30,0.9666666666666667
ChIJUbQg_B5L3YARrJa7mtckI3A,Venice Family Clinic - South Bay Family Health Care,183,68,0.8823529411764706
ChIJUbQg_B5L3YARrJa7mtckI3A,Venice Family Clinic - South Bay Family Health Care,44,20,0.85
ChIJUbQg_B5L3YARrJa7mtckI3A,Venice Family Clinic - South Bay Family Health Care,44,22,0.8181818181818182
ChIJ1xENvJPDlIARA-bb4afT-V4,Adventist Health Lacey Medical Plaza,99,35,0.9142857142857143
ChIJ1xENvJPDlIARA-bb4afT-V4,Adventist Health Lacey Medical Plaza,80,34,0.8529411764705882
ChIJ1xENvJPDlIARA-bb4afT-V4,Adventist Health Lacey Medical Plaza,109,39,0.8974358974358975
ChIJ1xENvJPDlIARA-bb4afT-V4,Adventist Health Lacey Medical Plaza,22,10,1.0
ChIJ1xENvJPDlIARA-bb4afT-V4,Adventist Health Lacey Medical Plaza,79,31,0.8709677419354839
ChIJtSm1xYh_24ARfd6V0gXXElU,Carbon Health Urgent Care Temecula,133,54,0.8333333333333334
ChIJtSm1xYh_24ARfd6V0gXXElU,Carbon Health Urgent Care Temecula,76,33,0.9393939393939394
ChIJtSm1xYh_24ARfd6V0gXXElU,Carbon Health Urgent Care Temecula,69,26,0.9230769230769231
ChIJtSm1xYh_24ARfd6V0gXXElU,Carbon Health Urgent Care Temecula,52,23,0.9130434782608695
ChIJtSm1xYh_24ARfd6V0gXXElU,Carbon Health Urgent Care Temecula,51,25,0.96
ChIJZcX2Sw8vw4ARCyEivNQyrSs,Pomona Urgent Care,157,82,0.8292682926829268
ChIJZcX2Sw8vw4ARCyEivNQyrSs,Pomona Urgent Care,70,35,0.9428571428571428
ChIJZcX2Sw8vw4ARCyEivNQyrSs,Pomona Urgent Care,133,51,0.8823529411764706
ChIJZcX2Sw8vw4ARCyEivNQyrSs,Pomona Urgent Care,22,9,1.0
ChIJZcX2Sw8vw4ARCyEivNQyrSs,Pomona Urgent Care,50,24,0.9166666666666666
ChIJ6eCA7aTHmoARuADMm4HywIE,Dignity Health Medical Plaza,35,14,1.0
ChIJ6eCA7aTHmoARuADMm4HywIE,Dignity Health Medical Plaza,139,65,0.7692307692307693
ChIJ6eCA7aTHmoARuADMm4HywIE,Dignity Health Medical Plaza,124,48,0.7291666666666666
ChIJ6eCA7aTHmoARuADMm4HywIE,Dignity Health Medical Plaza,91,42,0.7857142857142857
ChIJ6eCA7aTHmoARuADMm4HywIE,Dignity Health Medical Plaza,63,24,0.9166666666666666
ChIJcUDIEH3FwoARO3w5UKnfDrg,Alhambra Urgent Care,13,7,1.0
ChIJcUDIEH3FwoARO3w5UKnfDrg,Alhambra Urgent Care,70,26,0.8461538461538461
ChIJcUDIEH3FwoARO3w5UKnfDrg,Alhambra Urgent Care,19,8,1.0
ChIJcUDIEH3FwoARO3w5UKnfDrg,Alhambra Urgent Care,189,83,0.6746987951807228
ChIJe-c-dsXZmoARL8AuM21zO8A,Sacramento Family Medical Center,133,49,0.8979591836734694
ChIJe-c-dsXZmoARL8AuM21zO8A,Sacramento Family Medical Center,77,31,0.8064516129032258
ChIJe-c-dsXZmoARL8AuM21zO8A,Sacramento Family Medical Center,114,55,0.8545454545454545
ChIJe-c-dsXZmoARL8AuM21zO8A,Sacramento Family Medical Center,202,67,0.7014925373134329
ChIJe-c-dsXZmoARL8AuM21zO8A,Sacramento Family Medical Center,49,24,0.9166666666666666
ChIJEbeqlTg3hIARho47GRmOA_c,Providence Urgent Care - Santa Rosa,56,26,0.8846153846153846
ChIJEbeqlTg3hIARho47GRmOA_c,Providence Urgent Care - Santa Rosa,316,118,0.7542372881355932
ChIJEbeqlTg3hIARho47GRmOA_c,Providence Urgent Care - Santa Rosa,113,52,0.8461538461538461
ChIJEbeqlTg3hIARho47GRmOA_c,Providence Urgent Care - Santa Rosa,42,19,0.8947368421052632
ChIJEbeqlTg3hIARho47GRmOA_c,Providence Urgent Care - Santa Rosa,57,24,0.875
ChIJrQak-_7FwoARkRdiS39SM9Y,La Fe Medical Clinic,71,36,0.75
ChIJrQak-_7FwoARkRdiS39SM9Y,La Fe Medical Clinic,42,16,1.0
ChIJrQak-_7FwoARkRdiS39SM9Y,La Fe Medical Clinic,89,36,0.9166666666666666
ChIJrQak-_7FwoARkRdiS39SM9Y,La Fe Medical Clinic,48,20,0.9
ChIJrQak-_7FwoARkRdiS39SM9Y,La Fe Medical Clinic,160,65,0.8461538461538461
ChIJ5baJoRDJ3IAR5Iwoo1Y7ABI,Corona Animal Emergency Center,95,33,0.9393939393939394
ChIJ5baJoRDJ3IAR5Iwoo1Y7ABI,Corona Animal Emergency Center,396,180,0.6944444444444444
ChIJ5baJoRDJ3IAR5Iwoo1Y7ABI,Corona Animal Emergency Center,113,49,0.8163265306122449
ChIJ5baJoRDJ3IAR5Iwoo1Y7ABI,Corona Animal Emergency Center,124,57,0.7543859649122807
ChIJ5baJoRDJ3IAR5Iwoo1Y7ABI,Corona Animal Emergency Center,112,47,0.9361702127659575
ChIJ40_TMONelIAR6RfYecyr1mM,Kings Winery Medical Clinic,52,28,0.9642857142857143
ChIJ40_TMONelIAR6RfYecyr1mM,Kings Winery Medical Clinic,139,57,0.9298245614035088
ChIJ40_TMONelIAR6RfYecyr1mM,Kings Winery Medical Clinic,34,13,0.9230769230769231
ChIJ40_TMONelIAR6RfYecyr1mM,Kings Winery Medical Clinic,204,90,0.8333333333333334
ChIJ40_TMONelIAR6RfYecyr1mM,Kings Winery Medical Clinic,106,42,0.9047619047619048
ChIJ_aRWCIi53IARgBBiGWm3yng,Carbon Health Urgent Care Corona - Bedford Marketplace,126,46,0.9565217391304348
